date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:24:32	312747/312747	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:31%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/143/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/143/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/143/issue/3)
15:24:33	250044/250044	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:32%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/142/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/142/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/142/issue/2)
15:24:34	236583/236583	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:33%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/140/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/140/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/139/issue/3)
15:24:34	172323/172323	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:34%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/133/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/133/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/133/issue/2)
15:24:36	171107/171107	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:35%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/130/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/130/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/130/issue/2)
15:24:36	177798/177798	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:36%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/132/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/132/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/132/issue/2)
15:24:37	184337/184337	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:37%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/126/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/126/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/126/issue/3)
15:24:39	194692/194692	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:38%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/128/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/128/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/128/issue/3)
15:24:39	159791/159791	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:39%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/115/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/115/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/115/issue/1)
15:24:40	166608/166608	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:40%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/110/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/110/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/110/issue/3)
15:24:42	298738/298738	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:41%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/198/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/198/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/199/suppl/C)
15:24:43	413315/413315	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:42%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/195/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/195/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/194/suppl/C)
15:24:44	301987/301987	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:43%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/177/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/177/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/178/suppl/C)
15:24:45	494656/494656	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:45%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/169/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/169/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/168/suppl/C)
15:24:46	357777/357777	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:45%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/145/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/145/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/146/issue/1)
15:24:47	260907/260907	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:46%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/144/issue/11	www.sciencedirect.com/journal/biological-conservation/vol/144/issue/11.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/144/issue/10)
15:24:48	266212/266212	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:47%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/12	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/12.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/142/issue/1)
15:24:49	196756/196756	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:48%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/140/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/140/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/140/issue/1)
15:24:50	155985/155985	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:49%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/132/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/132/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/133/issue/1)
15:24:51	180419/180419	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:50%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/129/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/130/issue/1)
15:24:52	158972/158972	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:51%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/126/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/126/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/126/issue/2)
15:24:52	182026/182026	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:52%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/129/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/128/issue/4)
15:24:53	184204/184204	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:53%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/115/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/115/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/115/issue/2)
15:24:55	193450/193450	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:54%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/110/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/110/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/110/issue/2)
15:24:56	365162/365162	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:55%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/197/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/197/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/198/suppl/C)
15:24:57	361993/361993	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:56%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/196/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/196/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/195/suppl/C)
15:24:58	374187/374187	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:57%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/176/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/176/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/177/suppl/C)
15:24:59	420173/420173	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:54:59%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/170/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/170/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/169/suppl/C)
15:25:00	463554/463554	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:00%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/144/issue/12	www.sciencedirect.com/journal/biological-conservation/vol/144/issue/12.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/145/issue/1)
15:25:01	253138/253138	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:01%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/11	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/11.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/12)
15:25:02	355816/355816	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:02%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/140/issue/3)
15:25:03	171235/171235	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:02%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/129/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/4)
15:25:03	141679/141679	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:03%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/125/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/126/issue/1)
15:25:04	164808/164808	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:04%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/129/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/129/issue/1)
15:25:05	202362/202362	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:05%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/116/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/115/issue/3)
15:25:06	153348/153348	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:06%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/109/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/110/issue/1)
15:25:08	200878/200878	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:07%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/175/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/175/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/176/suppl/C)
15:25:09	399330/399330	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:08%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/171/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/171/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/170/suppl/C)
15:25:10	252632/252632	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:09%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/10	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/10.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/11)
15:25:11	319027/319027	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:10%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/1)
15:25:12	141333/141333	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:11%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/125/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/4)
15:25:12	168918/168918	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:12%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/116/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/1)
15:25:13	181266/181266	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:13%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/109/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/3)
15:25:15	233530/233530	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:14%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/174/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/174/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/175/suppl/C)
15:25:16	354727/354727	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:16%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/172/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/172/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/171/suppl/C)
15:25:17	260378/260378	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:16%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/9	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/9.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/10)
15:25:18	287211/287211	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:17%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/2)
15:25:18	150898/150898	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:18%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/125/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/3)
15:25:19	160632/160632	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:19%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/116/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/2)
15:25:20	176062/176062	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:20%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/109/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/2)
15:25:22	240847/240847	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:21%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/173/suppl/C	www.sciencedirect.com/journal/biological-conservation/vol/173/suppl/C.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/174/suppl/C)
15:25:23	264666/264666	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:22%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/8	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/8.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/9)
15:25:24	312019/312019	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:23%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/3)
15:25:25	167578/167578	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:24%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/125/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/2)
15:25:25	152241/152241	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:25%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/117/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/116/issue/3)
15:25:27	175445/175445	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:26%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/108/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/109/issue/1)
15:25:28	249059/249059	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:27%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/7	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/7.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/8)
15:25:29	283799/283799	---MCZ	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:28%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/5	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/5.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/4)
15:25:29	172955/172955	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:29%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/124/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/125/issue/1)
15:25:30	129028/129028	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:30%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/117/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/1)
15:25:31	148166/148166	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:31%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/108/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/3)
15:25:33	292928/292928	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:32%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/6	www.sciencedirect.com/journal/biological-conservation/vol/141/issue/6.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/141/issue/7)
15:25:34	173399/173399	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:34%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/124/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/4)
15:25:35	167286/167286	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:34%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/117/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/2)
15:25:35	186774/186774	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:35%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/108/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/2)
15:25:37	159719/159719	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:36%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/124/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/3)
15:25:37	126069/126069	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:37%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/117/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/3)
15:25:38	159227/159227	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:38%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/107/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/108/issue/1)
15:25:39	167583/167583	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:39%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/124/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/2)
15:25:40	142903/142903	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:40%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/5	www.sciencedirect.com/journal/biological-conservation/vol/117/issue/5.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/4)
15:25:41	165173/165173	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:41%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/107/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/3)
15:25:42	150358/150358	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:42%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/123/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/124/issue/1)
15:25:44	157720/157720	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:43%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/118/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/117/issue/5)
15:25:44	154300/154300	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:44%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/107/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/2)
15:25:45	165833/165833	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:45%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/123/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/4)
15:25:47	153868/153868	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:47%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/118/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/1)
15:25:48	172248/172248	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:47%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/106/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/106/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/107/issue/1)
15:25:48	150130/150130	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:48%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/123/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/3)
15:25:49	161286/161286	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:49%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/3	www.sciencedirect.com/journal/biological-conservation/vol/118/issue/3.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/2)
15:25:51	162109/162109	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:50%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/106/issue/2	www.sciencedirect.com/journal/biological-conservation/vol/106/issue/2.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/106/issue/3)
15:25:51	158020/158020	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:51%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/123/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/2)
15:25:52	160328/160328	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:52%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/118/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/3)
15:25:53	179741/179741	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:53%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/106/issue/1	www.sciencedirect.com/journal/biological-conservation/vol/106/issue/1.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/106/issue/2)
15:25:55	156772/156772	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:55%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/122/issue/4	www.sciencedirect.com/journal/biological-conservation/vol/122/issue/4.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/123/issue/1)
15:25:56	168661/168661	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Jun%202018%2009:55:55%20GMT	https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/5	www.sciencedirect.com/journal/biological-conservation/vol/118/issue/5.html	(from https://www.sciencedirect.com/journal/biological-conservation/vol/118/issue/4)
